date,ACAD,ACHC,ACOR,ADUS,AERI,AGIO,AIMT,AKCA,AKRX,ALDR,ALEC,ALLK,ALLO,AMAG,AMED,AMEH,AMPH,ANAB,ANGO,ANIP
2014-08-14,22.9,49.14,31.45,22.5,18.62,41.29,,,36.0,14.95,,,,20.4,21.37,5.5,10.13,,14.41,29.08
2014-08-15,22.59,48.51,31.62,22.29,18.08,41.4,,,36.24,15.6,,,,20.1,21.3,4.5,10.15,,13.88,28.98
2014-08-18,22.43,50.14,31.71,22.75,18.0,43.06,,,37.97,15.74,,,,20.31,21.59,5.5,10.02,,13.89,29.2
2014-08-19,22.57,50.46,31.7,22.48,17.77,41.78,,,37.82,16.59,,,,20.76,21.55,5.5,10.01,,14.14,29.33
2014-08-20,22.69,50.03,31.32,22.17,17.51,40.42,,,37.6,16.23,,,,20.47,21.19,5.5,10.08,,13.8,28.76
2014-08-21,22.02,50.26,31.63,22.18,16.87,40.35,,,37.55,16.11,,,,20.4,21.17,5.5,10.07,,14.18,28.82
2014-08-22,22.17,50.27,31.5,22.0,16.73,43.66,,,37.74,16.26,,,,20.71,21.24,5.5,10.12,,14.1,28.22
2014-08-25,23.15,50.63,32.36,21.86,17.22,44.02,,,38.4299,16.61,,,,21.12,21.09,5.5,11.46,,13.89,30.12
2014-08-26,23.81,51.3,32.73,22.16,17.49,44.48,,,39.02,16.99,,,,22.0,21.08,4.8,11.5,,13.9,30.1
2014-08-27,23.58,51.98,33.01,21.77,17.19,45.44,,,38.9,17.22,,,,22.38,20.94,4.7,11.36,,13.88,29.85
2014-08-28,23.61,51.54,32.29,21.86,16.81,45.01,,,38.78,16.89,,,,22.35,20.76,4.855,11.58,,13.96,29.61
2014-08-29,23.98,51.21,32.58,21.9,16.38,46.22,,,39.02,17.04,,,,22.63,20.92,4.855,12.09,,14.11,29.33
2014-09-02,26.61,52.0,32.17,21.88,17.24,46.29,,,39.09,14.8,,,,22.76,20.74,4.855,12.0,,13.85,28.89
2014-09-03,26.9,51.2,31.74,21.9,17.95,45.66,,,38.99,14.52,,,,23.52,20.48,4.855,11.99,,13.67,28.05
2014-09-04,26.69,49.47,31.97,21.78,19.04,44.96,,,37.69,14.1,,,,23.38,20.27,4.855,11.86,,13.45,28.51
2014-09-05,26.96,50.3,31.54,21.75,18.51,43.78,,,38.16,13.86,,,,23.49,20.39,4.5,11.92,,13.54,28.07
2014-09-08,27.93,50.87,31.96,21.36,19.08,45.49,,,36.81,13.78,,,,23.36,21.08,4.5,11.91,,13.55,27.74
2014-09-09,26.98,50.49,30.77,20.6,20.53,45.07,,,36.32,13.77,,,,23.52,20.32,5.3,11.97,,13.52,26.25
2014-09-10,27.31,50.74,30.99,20.44,20.35,47.27,,,36.62,13.74,,,,24.19,20.7,4.5,12.23,,13.36,28.45
2014-09-11,27.47,50.87,30.9,21.11,20.13,46.4,,,37.85,13.7,,,,24.6,20.78,4.5,12.14,,13.43,27.66
2014-09-12,28.24,50.79,30.53,20.45,19.74,44.22,,,37.31,12.98,,,,23.83,20.54,4.5,11.91,,13.4,27.0
2014-09-15,26.79,50.0,29.67,20.16,19.13,43.4,,,36.1,11.84,,,,22.87,20.43,4.0,12.19,,13.47,27.5
2014-09-16,27.04,49.1,29.91,20.36,18.57,44.48,,,36.82,11.71,,,,23.02,20.32,2.5,12.18,,13.42,27.81
2014-09-17,27.45,49.22,29.69,20.08,18.63,46.35,,,36.55,12.32,,,,22.96,20.34,4.5,11.99,,13.49,29.88
2014-09-18,27.57,51.14,30.42,19.89,18.56,48.63,,,37.02,13.19,,,,22.76,20.6,4.5,11.96,,13.89,29.81
2014-09-19,26.64,52.17,30.0,19.82,18.43,48.91,,,36.78,12.55,,,,23.09,20.31,4.5,11.28,,13.29,29.3
2014-09-22,26.15,51.58,29.25,19.65,17.58,47.35,,,36.37,11.71,,,,22.95,20.41,4.5,10.95,,13.43,28.06
2014-09-23,26.0,50.71,29.35,19.12,17.97,48.0,,,35.82,11.25,,,,22.63,20.2,4.5,11.49,,13.43,28.02
2014-09-24,26.83,51.91,37.62,19.11,18.27,50.24,,,36.86,12.33,,,,23.34,21.17,4.5,12.0,,13.51,28.67
2014-09-25,25.71,50.73,35.54,18.38,19.42,53.45,,,36.17,12.56,,,,22.78,20.49,4.5,12.0,,13.36,28.09
2014-09-26,25.89,49.95,35.62,17.8,19.26,63.76,,,35.7,13.0,,,,23.18,20.6,4.5,11.83,,13.72,28.59
2014-09-29,25.67,49.96,35.69,17.3,20.99,66.5,,,36.36,13.02,,,,29.72,20.48,4.5,11.96,,13.9,28.54
2014-09-30,24.76,48.5,33.88,19.6,20.69,61.35,,,36.27,12.68,,,,31.91,20.17,5.299,11.65,,13.72,28.28
2014-10-01,24.46,47.53,34.14,20.15,19.58,62.14,,,34.88,11.79,,,,31.69,19.57,5.299,11.12,,13.87,27.14
2014-10-02,25.15,49.03,34.07,20.08,20.47,63.38,,,35.84,11.48,,,,31.48,20.12,5.299,11.15,,13.97,27.61
2014-10-03,25.47,50.25,34.18,19.93,20.27,63.66,,,36.96,11.92,,,,32.27,20.32,5.299,11.41,,14.0,27.93
2014-10-06,24.88,50.54,33.79,19.59,20.31,61.57,,,37.0,12.01,,,,32.45,19.87,5.299,11.35,,13.81,27.235
2014-10-07,23.98,50.46,32.23,19.36,20.16,61.57,,,36.0,11.55,,,,32.16,19.59,5.299,10.91,,13.67,26.61
2014-10-08,25.25,50.35,33.845,19.12,20.41,64.38,,,36.65,11.76,,,,31.82,20.49,5.299,11.0,,14.0,27.87
2014-10-09,24.16,49.22,32.77,18.5,20.37,62.7,,,36.02,11.41,,,,30.67,20.08,5.299,11.02,,14.03,26.74
2014-10-10,23.4,48.77,31.74,18.61,20.31,60.88,,,34.78,11.01,,,,30.34,20.15,5.299,10.94,,14.53,26.24
2014-10-13,22.98,49.1,30.9,18.7,20.23,62.53,,,33.71,11.01,,,,30.61,20.46,5.299,11.03,,15.34,26.08
2014-10-14,22.88,48.33,31.19,18.46,20.98,62.07,,,35.26,11.25,,,,30.72,20.21,4.0,10.99,,15.66,25.42
2014-10-15,25.11,48.75,31.15,17.94,21.64,65.23,,,34.95,11.41,,,,30.61,20.76,4.0,10.49,,15.79,25.97
2014-10-16,25.29,50.27,31.97,18.65,21.27,64.93,,,35.8,11.23,,,,30.65,20.77,4.0,10.97,,15.655,27.85
2014-10-17,26.06,49.75,31.77,18.06,21.55,64.27,,,37.24,11.67,,,,30.65,20.7,4.0,10.39,,15.29,27.42
2014-10-20,26.58,50.45,32.38,17.96,21.75,68.25,,,39.01,12.41,,,,31.5,21.58,4.0,10.31,,15.6,27.79
2014-10-21,26.77,52.34,32.58,18.73,21.75,72.9,,,41.29,13.68,,,,31.01,21.51,4.0,10.22,,16.09,28.09
2014-10-22,25.92,52.66,32.27,18.4,22.28,73.82,,,41.71,13.82,,,,30.98,21.58,3.1,10.17,,16.19,27.93
2014-10-23,26.25,52.7,35.03,18.12,22.65,76.28,,,42.77,15.3,,,,33.78,21.94,3.5,10.09,,16.45,28.4
2014-10-24,26.92,52.97,34.25,18.13,23.42,80.61,,,44.38,16.4,,,,33.29,21.8,3.5,10.07,,16.29,30.08
2014-10-27,27.04,53.46,34.46,18.05,23.16,80.55,,,44.27,16.23,,,,33.85,21.48,3.0,10.14,,16.28,29.85
2014-10-28,27.89,53.13,35.06,18.27,23.79,80.6,,,43.54,16.7,,,,34.01,21.76,3.0,10.21,,17.0,30.23
2014-10-29,27.63,52.91,35.88,18.56,23.85,79.36,,,43.14,16.74,,,,33.26,25.22,3.0,9.96,,16.77,32.27
2014-10-30,28.05,59.08,36.15,19.3,24.79,84.37,,,43.64,16.81,,,,33.96,25.28,4.2,9.94,,16.85,33.05
2014-10-31,27.7,62.05,34.82,19.87,25.22,84.03,,,44.55,17.91,,,,33.01,26.1,4.2,10.14,,17.0,33.96
2014-11-03,27.9,60.52,35.18,20.1,24.59,83.07,,,43.82,18.02,,,,33.82,25.81,4.2,10.0,,16.99,41.2
2014-11-04,27.66,60.77,34.78,20.2,23.29,82.44,,,42.64,16.17,,,,34.1,26.5,4.2,10.0,,16.94,43.16
2014-11-05,27.19,60.3,34.53,19.86,23.15,81.8,,,41.68,17.05,,,,33.78,25.54,5.0,9.95,,16.75,44.88
2014-11-06,27.94,60.66,35.96,20.4,24.99,83.09,,,37.88,16.82,,,,34.12,25.17,5.0,10.17,,16.85,44.79
2014-11-07,27.69,60.41,35.11,20.73,24.63,72.06,,,36.59,16.57,,,,34.95,24.79,5.0,10.09,,16.95,46.0
2014-11-10,28.21,61.29,36.24,20.78,25.4,81.78,,,36.16,16.91,,,,34.91,25.14,5.0,10.03,,16.96,48.21
2014-11-11,27.5,61.48,35.91,20.87,24.83,81.91,,,34.96,17.2,,,,34.88,24.95,5.0,9.93,,16.96,48.35
2014-11-12,27.27,61.43,34.9,21.26,25.05,86.87,,,35.43,15.98,,,,34.93,25.11,5.0,10.05,,16.98,52.7
2014-11-13,27.9,61.29,33.73,21.48,24.37,86.49,,,37.68,15.84,,,,34.24,25.09,5.0,10.63,,16.86,51.47
2014-11-14,27.14,61.32,33.47,21.63,24.02,84.06,,,38.21,15.8,,,,34.0,25.25,3.211,10.25,,16.82,53.95
2014-11-17,27.08,62.25,34.1,21.45,24.7,84.88,,,37.89,16.86,,,,34.76,24.81,3.211,10.32,,16.85,52.87
2014-11-18,27.79,63.01,34.53,21.95,24.77,83.81,,,38.42,16.98,,,,35.34,25.06,5.0,10.37,,16.86,55.66
2014-11-19,27.33,62.01,34.98,21.66,24.76,95.97,,,38.18,16.14,,,,35.16,24.89,4.5,10.21,,17.04,55.26
2014-11-20,27.74,62.17,36.09,21.86,24.98,93.01,,,38.07,15.36,,,,35.59,25.61,4.2,10.48,,17.3,55.74
2014-11-21,28.43,61.78,35.94,22.07,25.03,94.84,,,36.32,15.7,,,,36.0,25.345,4.2,10.56,,17.26,55.05
2014-11-24,29.53,63.21,36.41,22.42,25.72,96.74,,,37.55,17.0,,,,36.49,26.04,4.2,10.6,,17.25,55.0
2014-11-25,29.53,62.17,36.5,22.61,27.24,98.03,,,38.04,16.8,,,,36.8,26.1,3.82,10.62,,17.25,55.18
2014-11-26,29.95,62.11,36.81,22.93,26.85,102.44,,,39.18,17.0,,,,37.16,25.79,3.5,10.61,,17.85,55.41
2014-11-28,29.87,62.01,36.45,23.08,26.37,100.81,,,40.07,16.32,,,,37.2,25.42,3.5,10.43,,17.5,54.11
2014-12-01,28.68,61.66,35.48,23.02,25.99,96.27,,,38.34,15.73,,,,37.84,25.61,3.6,10.88,,17.45,53.5
2014-12-02,30.11,62.22,36.47,23.4,28.51,97.32,,,39.46,17.24,,,,39.0,26.11,3.6,11.0,,17.29,58.51
2014-12-03,30.41,63.29,36.84,23.4,28.47,102.02,,,40.18,17.71,,,,39.48,26.41,3.6,11.43,,17.46,60.21
2014-12-04,30.46,63.5,36.4,23.27,28.76,104.05,,,39.28,17.88,,,,40.59,25.96,3.6,11.84,,17.5,53.45
2014-12-05,31.16,64.06,37.65,22.88,29.31,106.02,,,39.37,20.09,,,,41.18,26.19,3.6,12.13,,17.45,53.29
2014-12-08,32.19,63.06,37.85,22.88,29.89,107.3,,,39.75,20.41,,,,41.07,26.17,3.8,12.39,,17.48,52.77
2014-12-09,32.78,63.21,38.78,23.66,31.08,110.56,,,41.14,19.91,,,,41.98,27.12,3.8,12.03,,18.0,52.85
2014-12-10,32.3,60.67,38.29,23.52,31.24,111.55,,,40.6,20.27,,,,40.34,26.84,3.8,11.91,,17.87,51.38
2014-12-11,32.63,62.32,38.64,23.8,30.85,119.2,,,40.86,26.73,,,,40.83,27.13,3.8,11.71,,18.73,51.95
2014-12-12,32.525,61.57,38.7,23.03,29.73,119.56,,,41.24,25.27,,,,40.04,26.81,3.9,11.73,,18.88,54.28
2014-12-15,30.34,60.79,38.4,22.78,29.12,111.23,,,39.72,25.56,,,,39.01,26.56,4.2,11.03,,18.58,53.76
2014-12-16,30.02,59.17,38.25,22.04,28.04,107.47,,,37.55,24.79,,,,40.3,26.65,4.2,11.28,,18.47,55.08
2014-12-17,31.5,61.33,38.47,21.68,30.17,116.08,,,38.16,28.75,,,,40.49,27.67,4.2,11.94,,19.18,56.13
2014-12-18,32.845,63.14,40.35,21.78,30.1,119.72,,,38.41,28.08,,,,43.3,27.88,4.2,11.9,,19.14,55.8
2014-12-19,32.98,62.96,40.06,22.32,30.76,119.62,,,38.06,28.54,,,,44.17,27.91,4.2,12.04,,19.02,54.16
2014-12-22,32.24,63.05,40.05,23.01,29.91,120.78,,,37.59,28.33,,,,43.42,28.95,4.2,12.2,,19.1,55.82
2014-12-23,30.17,62.58,38.4,23.99,28.26,107.22,,,36.04,25.24,,,,42.12,29.05,4.4,11.83,,18.86,53.45
2014-12-24,30.95,62.92,39.14,23.8,29.49,109.67,,,36.47,25.67,,,,43.02,28.97,4.4,11.74,,19.19,55.24
2014-12-26,31.73,62.96,39.66,24.01,29.98,114.43,,,36.91,28.21,,,,42.68,29.54,4.4,11.84,,19.17,54.54
2014-12-29,31.96,62.74,41.07,24.13,30.03,115.6,,,36.85,27.96,,,,42.94,29.62,3.128,11.72,,19.07,53.96
2014-12-30,31.69,62.28,40.64,24.21,29.06,112.17,,,36.45,27.28,,,,43.02,30.07,3.128,11.51,,19.13,54.36
2014-12-31,31.75,61.21,40.87,24.27,29.19,112.04,,,36.2,29.09,,,,42.62,29.35,4.5,11.61,,19.01,56.39
2015-01-02,31.15,59.98,40.51,24.02,31.25,109.76,,,36.07,28.81,,,,42.6,28.94,4.5,11.84,,19.21,56.99
2015-01-05,31.1,59.12,40.36,24.19,29.93,108.87,,,37.12,28.1,,,,44.8,28.04,4.5,11.83,,19.09,55.98
2015-01-06,30.98,58.19,40.12,24.04,30.21,111.43,,,36.42,26.54,,,,45.26,27.56,4.2,11.81,,19.03,52.21
2015-01-07,32.16,60.63,41.82,24.01,31.06,118.81,,,38.16,30.48,,,,46.0,27.6,4.2,12.78,,19.14,53.42
2015-01-08,32.5,61.76,41.94,23.45,30.94,121.97,,,40.28,29.39,,,,45.98,28.41,4.2,12.25,,19.19,56.13
2015-01-09,33.37,61.765,42.08,22.95,30.09,128.12,,,40.72,28.07,,,,42.44,28.11,4.2,11.98,,18.96,55.95
2015-01-12,34.25,60.905,43.44,22.78,29.51,131.55,,,40.51,29.05,,,,42.32,27.96,4.3,12.0,,19.1,55.88
2015-01-13,34.46,61.73,44.23,22.36,29.81,129.93,,,41.28,29.18,,,,42.06,27.88,4.3,11.85,,18.92,54.41
2015-01-14,33.76,60.42,42.93,22.34,30.85,135.01,,,41.74,30.56,,,,43.66,28.57,4.3,11.99,,18.66,54.74
2015-01-15,32.17,59.065,41.28,22.04,27.88,127.71,,,40.46,29.41,,,,42.42,27.735,4.3,11.31,,18.43,53.47
2015-01-16,32.68,59.14,42.59,22.61,29.52,132.33,,,42.57,29.28,,,,44.4,28.26,4.3,11.92,,18.87,56.21
2015-01-20,33.11,58.73,43.91,22.08,29.82,131.52,,,43.09,29.61,,,,46.94,28.14,4.5,11.9,,18.61,54.93
2015-01-21,32.47,58.13,42.82,22.32,28.82,121.71,,,41.98,26.36,,,,45.39,27.95,4.5,11.7,,18.53,53.33
2015-01-22,32.57,59.39,43.55,22.66,29.75,122.48,,,41.55,29.11,,,,46.68,28.99,4.5,11.73,,18.84,52.82
2015-01-23,31.88,60.42,43.76,22.83,29.92,123.65,,,42.35,28.05,,,,46.76,28.68,4.3,11.77,,18.71,52.74
2015-01-26,32.28,61.22,44.5,23.04,30.03,128.21,,,42.26,28.23,,,,46.12,29.05,3.9,12.24,,19.57,53.83
2015-01-27,31.7,60.67,43.7,23.09,29.6,126.14,,,43.0,29.09,,,,44.34,29.0,3.9,12.47,,19.42,53.69
2015-01-28,31.22,59.08,42.54,22.73,28.67,118.8,,,43.01,28.07,,,,44.51,29.06,4.5,12.21,,19.42,56.85
2015-01-29,31.05,58.945,42.0,22.8,27.53,120.73,,,43.215,26.91,,,,44.68,28.86,4.5,12.51,,19.72,57.8
2015-01-30,30.43,57.75,41.55,22.18,27.96,115.92,,,42.58,27.08,,,,44.19,28.18,4.5,12.13,,19.245,55.97
2015-02-02,31.105,57.3,40.89,21.69,26.76,112.99,,,43.03,26.58,,,,42.47,27.92,4.5,12.49,,18.96,55.5
2015-02-03,31.76,58.81,40.79,21.47,25.91,108.7,,,43.74,25.56,,,,42.42,27.76,4.5,12.37,,18.71,54.29
2015-02-04,31.36,60.16,40.265,21.5,25.4,107.31,,,44.38,24.02,,,,41.5,27.96,4.5,12.8,,18.77,55.48
2015-02-05,32.51,61.17,42.3,21.43,24.53,113.1,,,46.24,25.44,,,,41.74,28.31,4.5,12.9,,18.93,56.92
2015-02-06,32.48,61.87,40.4,21.39,26.06,107.55,,,47.36,25.11,,,,41.49,28.3,4.1,12.75,,18.76,55.31
2015-02-09,32.12,61.8,39.91,21.13,26.08,105.96,,,46.64,25.48,,,,40.8,28.27,3.608,13.03,,18.21,59.28
2015-02-10,33.465,63.93,36.06,21.32,27.74,117.01,,,46.59,25.78,,,,40.88,28.51,3.608,12.98,,18.15,63.44
2015-02-11,33.33,64.73,36.89,21.3,27.27,116.2,,,47.07,25.73,,,,40.05,28.89,4.5,12.9,,18.38,62.15
2015-02-12,33.84,63.65,36.65,21.39,27.77,118.44,,,47.53,25.88,,,,41.26,28.46,4.5,12.74,,18.6,63.12
2015-02-13,34.21,63.2,36.14,21.57,27.91,118.55,,,47.28,26.06,,,,41.49,28.62,4.5,12.76,,18.78,62.69
2015-02-17,35.03,63.175,37.44,21.29,28.04,108.41,,,47.74,25.92,,,,43.53,28.52,4.0,12.83,,18.79,63.04
2015-02-18,35.72,62.75,37.48,21.48,28.82,109.87,,,47.63,25.74,,,,43.94,28.94,4.0,12.74,,18.86,66.03
2015-02-19,36.795,62.585,37.94,21.44,28.22,105.54,,,47.93,26.06,,,,43.25,28.51,4.0,12.86,,19.07,65.02
2015-02-20,37.45,63.795,37.41,21.4,27.71,106.3,,,48.02,27.41,,,,43.04,28.69,3.72,12.85,,19.03,68.66
2015-02-23,37.62,62.645,37.19,21.18,28.84,105.38,,,48.05,28.66,,,,43.93,29.17,4.0,13.55,,18.82,69.41
2015-02-24,37.44,61.65,36.55,21.24,28.79,106.66,,,47.36,28.02,,,,44.18,28.77,3.6,13.6,,18.84,69.8
2015-02-25,37.4,62.07,36.04,21.39,28.03,107.24,,,46.4,28.0,,,,45.07,29.61,3.6,13.64,,18.86,69.08
2015-02-26,37.78,63.13,35.56,21.58,28.61,107.76,,,53.47,27.74,,,,49.46,30.9,4.3,13.85,,18.92,69.46
2015-02-27,37.97,63.23,33.84,21.9,28.12,107.28,,,53.81,26.88,,,,49.23,30.17,4.294,14.0,,18.6,67.36
2015-03-02,38.23,66.29,35.01,22.41,28.93,107.89,,,53.71,26.11,,,,49.7,30.89,4.0,14.04,,18.89,70.75
2015-03-03,38.14,65.39,35.2,22.14,28.6,105.66,,,49.33,26.36,,,,49.16,29.96,4.2,14.02,,18.63,66.86
2015-03-04,38.14,65.59,35.74,22.17,28.8,107.12,,,51.19,26.62,,,,50.69,29.43,4.0,14.49,,18.52,67.18
2015-03-05,39.26,66.81,35.3,21.97,28.92,107.44,,,50.88,25.69,,,,51.39,28.35,4.0,14.5,,18.53,66.51
2015-03-06,38.94,66.72,34.74,22.99,28.29,104.49,,,49.83,26.5,,,,51.58,27.62,5.0736,14.78,,17.65,66.72
2015-03-09,38.93,67.33,33.88,22.24,28.4,103.97,,,51.84,26.01,,,,51.79,27.43,5.088,14.97,,17.81,64.24
2015-03-10,45.88,67.31,35.43,21.78,28.52,105.4,,,45.44,27.43,,,,52.78,27.63,5.3,14.99,,17.6,63.73
2015-03-11,44.76,67.78,35.18,21.43,28.74,106.95,,,47.01,25.82,,,,53.05,27.31,5.368,14.86,,17.45,66.1
2015-03-12,34.82,69.47,34.25,22.38,28.94,107.56,,,43.38,26.0,,,,54.14,27.325,5.368,15.46,,17.48,62.16
2015-03-13,34.45,70.16,34.35,22.66,29.15,107.16,,,41.28,25.35,,,,55.0,27.16,5.1,15.51,,17.85,60.33
2015-03-16,35.18,70.97,34.47,22.91,29.39,106.45,,,43.22,26.29,,,,55.77,27.5,5.1,15.27,,18.1,62.95
2015-03-17,34.31,70.26,33.96,22.78,29.45,107.57,,,43.84,27.17,,,,55.8,27.19,5.2,15.15,,18.0,62.67
2015-03-18,34.46,70.37,34.0,22.96,29.75,105.99,,,48.15,28.06,,,,57.68,26.99,5.2,14.82,,18.23,62.92
2015-03-19,34.99,71.6,35.13,23.06,30.61,110.96,,,49.44,29.45,,,,58.24,26.99,5.4,14.44,,18.53,67.5
2015-03-20,34.45,72.77,34.74,22.28,31.45,107.97,,,49.03,29.01,,,,58.2,26.74,5.4,14.74,,18.65,65.98
2015-03-23,33.99,73.68,34.72,23.27,31.41,102.35,,,48.98,29.16,,,,57.07,27.76,5.39,15.36,,18.55,66.55
2015-03-24,33.65,73.53,34.76,22.93,31.08,101.48,,,48.16,29.15,,,,56.9,27.65,5.0,15.33,,18.22,65.87
2015-03-25,31.2,70.74,33.63,22.58,29.93,92.86,,,45.66,27.76,,,,54.01,27.0,5.288,14.42,,17.68,60.34
2015-03-26,30.37,70.68,32.94,22.47,30.47,91.67,,,46.27,27.55,,,,55.19,26.58,5.0,14.95,,17.56,60.39
2015-03-27,31.96,71.99,34.2,22.57,30.89,96.6,,,48.48,28.43,,,,57.29,26.68,5.2,15.43,,17.61,61.94
2015-03-30,33.35,72.1,33.91,22.95,31.27,98.8,,,48.08,29.66,,,,56.18,26.79,5.188,14.96,,17.74,62.93
2015-03-31,32.59,71.6,33.28,23.02,31.34,94.3,,,47.51,28.86,,,,54.66,26.78,5.0,14.96,,17.79,62.55
2015-04-01,32.04,70.2,33.57,23.88,31.24,95.76,,,47.4,27.52,,,,56.36,27.45,5.0,15.02,,17.8,63.76
2015-04-02,31.49,70.205,33.51,23.55,30.89,94.35,,,47.24,26.89,,,,53.96,27.21,5.3,14.95,,17.82,64.41
2015-04-06,31.96,71.02,33.01,24.04,31.16,94.33,,,47.37,26.9,,,,55.0,26.8,5.388,15.05,,17.97,65.75
2015-04-07,32.84,72.43,33.37,24.99,31.51,94.8,,,47.73,27.51,,,,55.89,26.43,5.388,14.85,,18.0,65.99
2015-04-08,34.17,71.96,34.01,26.14,32.03,99.23,,,49.76,28.16,,,,57.59,26.14,5.388,15.09,,17.61,69.71
2015-04-09,35.11,71.84,33.85,26.06,32.16,96.38,,,51.43,27.28,,,,57.32,26.36,5.4,14.99,,18.25,69.57
2015-04-10,37.53,72.2,34.46,26.21,32.3,98.57,,,52.74,27.92,,,,57.35,26.38,5.4,15.34,,16.53,68.23
2015-04-13,37.46,72.72,34.82,26.02,34.97,99.58,,,51.36,27.63,,,,58.5,26.47,5.4,15.24,,16.74,67.28
2015-04-14,36.81,72.13,34.2,26.22,33.99,99.09,,,51.85,27.53,,,,57.34,26.14,5.4,15.22,,16.83,67.38
2015-04-15,37.5,71.995,35.18,26.4,33.02,98.48,,,52.61,25.89,,,,57.38,26.11,5.4,15.28,,16.93,67.77
2015-04-16,38.67,71.21,34.68,26.95,34.33,106.69,,,53.16,27.075,,,,58.16,25.85,5.3,15.31,,16.85,68.71
2015-04-17,38.03,70.27,34.49,26.27,34.15,107.73,,,53.23,26.98,,,,57.22,25.43,5.4,15.11,,16.6,67.54
2015-04-20,38.12,71.65,34.89,27.51,34.98,107.0,,,54.66,25.64,,,,57.68,25.89,5.399,15.1,,16.74,68.12
2015-04-21,38.75,72.45,34.67,27.93,35.12,107.63,,,55.39,25.32,,,,57.21,26.04,5.399,15.21,,16.79,68.55
2015-04-22,38.55,71.98,33.34,27.6,34.42,103.51,,,53.7,25.13,,,,57.68,26.07,4.728,15.08,,16.75,69.79
2015-04-23,38.9,72.38,33.5,28.45,35.39,103.76,,,55.92,25.35,,,,60.35,26.82,5.198,15.29,,16.85,71.78
2015-04-24,38.36,72.6,33.12,28.86,12.87,107.04,,,55.24,25.1,,,,60.01,26.82,4.5,15.25,,17.1,70.26
2015-04-27,36.045,70.96,31.44,28.04,10.7,101.81,,,43.1,23.7,,,,54.76,25.42,0.45,15.03,,17.08,66.14
2015-04-28,36.02,72.36,31.04,27.76,11.0,98.75,,,44.76,22.54,,,,54.19,26.23,0.45,14.96,,16.88,66.66
2015-04-29,35.86,68.89,31.67,27.95,10.08,99.32,,,43.51,23.68,,,,53.45,27.86,5.0,15.05,,16.68,62.87
2015-04-30,34.17,68.5,30.07,26.84,9.64,92.34,,,41.64,25.5,,,,50.97,27.81,5.0,14.46,,16.69,60.98
2015-05-01,35.67,68.71,29.77,27.0,9.37,95.74,,,43.0,26.7,,,,52.3,27.35,9.0,14.6,,16.67,63.03
2015-05-04,36.56,70.31,30.84,26.79,10.92,96.13,,,42.21,27.82,,,,53.98,27.68,7.5,14.61,,16.86,61.82
2015-05-05,35.69,68.0,29.14,26.75,10.61,94.63,,,40.0,27.16,,,,55.62,27.9,6.941,14.12,,16.55,55.6
2015-05-06,36.77,66.5,29.35,26.81,10.71,96.14,,,39.31,28.12,,,,56.82,27.79,5.0,13.8,,16.5,52.28
2015-05-07,36.56,67.51,29.75,26.6,10.44,99.13,,,40.26,30.19,,,,58.0,27.78,6.19,13.8,,16.43,53.1
2015-05-08,37.94,68.84,30.34,26.48,11.19,108.96,,,40.68,37.23,,,,59.33,27.99,6.19,13.9,,16.29,52.93
2015-05-11,38.37,68.46,30.2,26.49,11.42,108.5,,,40.81,34.57,,,,60.74,28.44,6.19,14.62,,16.325,52.25
2015-05-12,38.86,67.41,29.965,26.39,11.61,111.43,,,40.44,35.57,,,,60.61,28.3,5.75,14.4,,16.34,52.19
2015-05-13,38.92,67.36,29.79,26.09,11.35,113.28,,,41.42,34.38,,,,60.21,28.03,6.0,15.21,,16.4,51.31
2015-05-14,39.05,68.48,29.9,27.12,11.25,113.47,,,41.58,35.49,,,,61.21,28.53,6.4,15.41,,16.5,51.57
2015-05-15,39.17,69.69,30.04,27.41,11.26,112.78,,,41.5,39.84,,,,61.97,28.49,6.5,15.27,,15.96,52.12
2015-05-18,40.31,72.18,30.71,27.5,11.22,115.94,,,42.47,40.02,,,,65.33,28.79,6.5,15.14,,16.3,52.74
2015-05-19,40.24,72.33,31.4,28.0,11.25,117.06,,,43.8,39.66,,,,65.41,28.85,6.5,14.89,,16.3,52.22
2015-05-20,39.83,71.85,31.95,28.34,10.92,116.88,,,43.9,40.76,,,,67.83,29.25,6.5,14.79,,16.15,51.53
2015-05-21,40.22,71.57,32.26,28.01,10.56,115.06,,,43.5,38.8,,,,66.18,28.99,6.5,14.67,,15.93,52.0
2015-05-22,40.55,71.45,32.01,27.95,10.92,118.07,,,43.84,38.78,,,,66.35,28.98,6.5,14.8,,15.69,53.1
2015-05-26,40.1,69.16,31.61,27.87,10.62,119.05,,,42.84,39.79,,,,65.45,29.13,6.5,14.79,,15.54,51.42
2015-05-27,40.82,73.85,31.49,27.99,10.89,123.23,,,43.96,41.95,,,,66.69,31.67,6.0,15.11,,16.05,50.87
2015-05-28,40.19,73.71,30.48,27.97,11.19,124.2,,,45.2,42.24,,,,68.52,31.83,6.01,15.13,,16.15,50.73
2015-05-29,41.2,74.14,30.48,28.01,11.13,122.02,,,45.9,42.52,,,,69.58,31.02,6.01,15.34,,16.05,50.38
2015-06-01,41.29,73.5,30.37,27.68,12.1,122.22,,,46.25,41.85,,,,68.81,32.05,7.0,15.53,,16.11,49.68
2015-06-02,41.55,72.65,29.99,27.1,12.33,123.7,,,46.71,43.06,,,,67.77,32.56,6.5,15.79,,16.08,49.68
